id,side,player0_id,player0_role,player0_champ,player0_vs,player1_id,player1_role,player1_champ,player1_vs,player2_id,player2_role,player2_champ,player2_vs,player3_id,player3_role,player3_champ,player3_vs,player4_id,player4_role,player4_champ,player4_vs,first_brick,first_blood,first_herald,first_dragon,first_baron,first_inhib,num_dragons,num_barons,num_towers,num_inhibs,result
3177185281,blue,upNBwibVlmzzrUhGNeWSCXN3AC5SAe0RwVUX1k_0UDXA1w,Lane.top_lane Role.solo,84,16,lzKlC2AabH9XLLCFuWL8rkOaSFIDkFKtaslwhLkNdS_qug,Lane.bot_lane Role.solo,89,31,zfc3dg9BgSSjuId4NteHbg27quJpToxOhwlvjoHLieVy-Q,Lane.jungle Role.none,107,16,4wnb-kaKWXHS1_VCgDBeprDPo4aWONvQ5A75rRLTDIQB0q0,Lane.mid_lane Role.duo_support,8,11,3xn4roA1XzNDazEU59PQ0ZwvEnqGZ9Dbx0QV2zBd3YLc6m85AdY1smCZ,Lane.mid_lane Role.duo_carry,238,21,False,False,True,False,True,False,2,1,6,0,True
3180756998,red,jb8cBq8Ut3280Y-RyZOmuU2cvn59DbQOtkZfEi5gDFfmH3k,Lane.bot_lane Role.solo,498,35,VmYqui63fODVzbPq9ARSviRNCdRSE0VyXQrUGQgarS6-DvY,Lane.mid_lane Role.solo,13,27,YLwVVwURcIODF3MU3XdVCxRUXJfC2wDsrn_P4hCmKGQSxA,Lane.jungle Role.none,98,67,Tj1GS_GdGb74pyWJSH7I_qXtR75gG3l0UaA3gQ3dFWDRg_7TDzrT271x,Lane.top_lane Role.solo,122,28,UbpPa2QtWNZCgIQ6GK_48b_6Mn11g0XPqoVLu8FzKFlvD6Q,Lane.jungle Role.none,76,60,True,True,True,True,True,False,2,2,5,0,False
3178979334,red,F6utlHf6lubRYtVKhn_rn4JlNk9IwRXB4ncPw6b5FMYAp_Y,None Role.duo_support,240,7,P70G3vVz_XgK9Wa5Y2JDReE9KFBtz0dDlskj2u2GkHclmjc,None Role.duo_support,134,5,iKiUsVwUWVaEkvroO6j36vgHs6-fo_PA5c-Ppjx4ImZHZn4,None Role.duo_support,86,13,nn6XqVLIjzbQX-PrtEN1yVAk6zSj0iLQs88009UEVycEwJg4t1dT521C,None Role.duo_support,145,9,KIdA9b5AQ74hXaBtorz4vkSpyzVM1XefWVfz9y_fJ1JiyoVvzMlYP2uK,None Role.duo_support,203,10,False,True,False,False,False,False,0,0,0,0,False
3181035530,red,yEx2_ix8YK-yI7PGoCqdmczkhy_edj-ft4u6aUo6HeKsPiI,Lane.bot_lane Role.duo_support,412,59,q2jNoAwlM8jsz-JSWc4lvaMgHApkogC6gRzft_z1-zkEaw,Lane.mid_lane Role.solo,127,20,1T5rHl81hAif8PYikrms_l76-Yekv_at40LwJjsAsbQ2v98,Lane.jungle Role.none,59,31,OLq4KAn8SPcnZeYuyCweMiWuIhAnHZ5mVHxIwK83ri8SxQ,Lane.bot_lane Role.duo_carry,222,31,4pXm3jCxrDohB5s1ukz1Cr5T9bgKn9-Sn0S4XTLPsdFBE4c,Lane.top_lane Role.solo,80,19,False,True,False,False,False,False,0,0,2,0,False
3179085839,blue,KIdA9b5AQ74hXaBtorz4vkSpyzVM1XefWVfz9y_fJ1JiyoVvzMlYP2uK,Lane.top_lane Role.solo,24,8,ThZB-l71p4WJX-WO9uQaN_gbbXinFm9is5SaH-eQsKYwb30,Lane.jungle Role.none,163,16,ccK6EbXpfsQE7bRIFFloyMSK2e-vohdAyJHB0kE_a7FRWME,Lane.mid_lane Role.duo,22,23,UsjpJeED6gHdqYAlMiCZImxmSCkyH2z_KDoH_e2BLCLpTrMWmjNvROh0,Lane.mid_lane Role.duo,80,26,1bZJfNvAP8fpBaEtes0SFgndkjOtCTODQFCY3DlPRorjdQM,Lane.mid_lane Role.duo_support,53,33,True,True,True,True,False,True,3,0,7,1,True
3181232173,blue,iaSuvR6-DI6_UYVO4iHaSEGsPYDTgKp5joCDFMrwq9YIjQ,None Role.duo_support,35,14,3gHz2cnwX24i98v22Ix4Tfssa_ykFsdvaJb382NrC6RZrgg,None Role.duo_support,22,8,N3NebdFDfsWncZDLuHNdCAHK8CaKSWjjU9IZYluN4tA6o10,None Role.duo_support,2,13,a52VLKMtWhwlPIn38nFC69jAssI986UwPHYrtvPjoBuLj78,None Role.duo_support,131,13,GQHZehIXmvIoEQFtRZL9G_n-WsuWqrAIXb_t1why1f6pGA,None Role.duo,8,6,False,False,False,False,False,False,0,0,0,0,False
3181486126,red,VTw65cIG34Tvejqp6FayIySXLKqfA9kHH3gmc7dFhVBCBXY,Lane.jungle Role.none,154,13,mBP8YucZQDNzuMHPaZCSoGt99dCOyoHlvUTA0BrAcF-5HNct9v6VCgfA,Lane.top_lane Role.solo,13,30,PwF06gHkVwD07yCL44V7Mxgl4RK7E340NMwewuySQcJ4kZ4,Lane.bot_lane Role.duo_carry,51,29,1CKGY5xOWIJ48pUm8LSXfFzCDIqkp2E_gvKol1WqnuHwaVI,Lane.mid_lane Role.solo,157,19,8jZtb5U9KWE8O622fHpf9FdRxLTzmeDy35mqc0aqbeGuK0Y,Lane.bot_lane Role.duo_support,25,65,False,True,False,False,False,False,0,0,0,0,False
3181633588,red,Wdi2PCvUfYcPw3cNfZ1Jyo6yIwQyNzDggmaMFokcpxNta-I,None Role.duo_support,103,6,Qb--H-ZgLK1Tg4J1acNvaZIV9w15uGo5UuWnXRxoJMWLzoE,None Role.duo_support,429,6,wygb7IDzXCoTgkMNjthdCm6P2Gs6EhzOBo2N_1xddOyMuFM,None Role.duo_support,412,20,hq5Gx28KbgDPi1nZAdI0DpOu0Cl8X37ZF2obaidECl9rI3Q,None Role.duo_support,164,8,5NU4vGdjplQKChRJBODpux2x03Qhyyt1O9dKhSC0OegdgA,None Role.duo_support,203,14,False,True,False,False,False,False,0,0,0,0,False
3177734201,blue,FNJee684NUxT5YNW2rDP6O8dwQK5ssfrwyGW-edqzTG5VA,Lane.bot_lane Role.solo,412,71,WNKJJwOD4tuxnZXXPC-wB7nn9FyuMf2_qRust6R6h2zugQ,Lane.top_lane Role.solo,31,32,ihTkVkW25bnOZx6pw_9DiBBfSrGbloWBfn-lbD7NwTJLGA,Lane.mid_lane Role.solo,23,28,k3zCXbmEUMr4D7pA64LqPdb3G18nIBZt9feyQhd_jhALAoU,Lane.jungle Role.none,44,26,klKttIPPNPG0GjmBJ-odEeh7jAPd1WT9tCv2aeeRyuwvRuA,Lane.jungle Role.none,157,31,False,True,True,True,True,True,3,2,11,4,True
3181404228,blue,FV7HZ0HCcUeVoZZCegpqRFjhtk0aUQqVNsqVy8NPdf7dpQ,Lane.jungle Role.none,30,22,K-lR9ekCLclRoxEJYtrOaBOfFqQGqeDIQi31ulJF7Y_NlA,Lane.jungle Role.none,64,24,OptXUk57uNU3VZiPKa4gPwu1lOrM2K9dhv7uS2mjy_i6h4E,Lane.top_lane Role.solo,4,26,R9gySBGrlLrDqagJT0_jNRmd0srrUWSBoTmCi72akJrplQ,Lane.bot_lane Role.duo_support,412,77,86GJXlkXfY2lmi-Oc_b1kHQbtsnc691kLYsFr0zMxSDgi-9VrB0z7air,Lane.bot_lane Role.duo_carry,145,24,False,False,False,True,True,True,4,1,9,2,True
3175366727,red,ZIJqRRFsGKMVQ09xoL8qTH84mvmP6eeJ8MRrXb9QbLNaSw,None Role.duo,63,1,N8yGTs8kQ7ZbuF6BkjY4l5HPef3cXcNl6szAAaQHJlN0GyJc7rysUVjo,None Role.duo,54,0,bMamJ4jPNc8rvLmc6XDx-_Eq8jZsyVWwoZ8Tpqi0s6w9Ooc,None Role.duo,245,0,aiQOWoibtl2Yfg1JVZzXYOTG8P31fo24-5Q4aSMfFeKJn00,None Role.duo,22,0,dDRRFgf9xm_6nJ0pw-56hKyq05PqkfsPVViMhreuQw,None Role.duo,18,0,False,False,False,False,False,False,0,0,0,0,True
3181813835,blue,P9vsYRq6MZCL3sNLXPYxE0S0e2q45Vv-8M6iRDcvHA2kLg,Lane.bot_lane Role.duo_carry,15,15,dbeeZTtoMhe6oxZEtZ5qNsWL0OJMnyyo4uUWTAJR5r8x8og,Lane.top_lane Role.solo,85,26,ytnTIOwmdpeYybln1kNVtl-GnrGCq20r0sWd9si8Rgff_w,Lane.mid_lane Role.solo,59,23,PC4C93l1j0CKPgeHh-3hBlGfw2WLSqZTykAPXd-l-98XcA,Lane.jungle Role.none,245,23,EgT1-fY0jN2k59Gy5Tp7ugXyYPwpJ8BrKh16prt1xUOAlLQ,Lane.bot_lane Role.duo_support,16,71,False,False,False,False,False,False,0,0,5,0,False
3181682773,blue,A2ETd8rw3gmyB5LYgVFh3d4U7yAx-TXJaRAmYkXnoLRHjsg,Lane.jungle Role.none,60,31,JIrqwAHlZyq3bhqOxrMVphBToJFn8VsA_hQX4HMu6Pbcag,Lane.bot_lane Role.duo_carry,498,24,qNVidQUV6qTr_vPs4JLbbWNlLdEKohB94JqeST41unLkKg,Lane.mid_lane Role.solo,10,21,VZ9hyqRgYagR8_juuv7W2_sxSV7Y0wASMZW53RqYM8Jh6Jg,Lane.bot_lane Role.duo_support,555,65,zybT98Rb48K7eDQcPh4WYUjnaAkpuf7BItvUOBULtdk,Lane.top_lane Role.solo,69,18,True,True,False,True,True,True,3,1,7,1,True
3180765270,red,9nRDTVRBt6l--Zn21h6dOz9XHzlrKp0z_wfNERCTqN2NnTgTLsiHZUTZ,Lane.jungle Role.none,64,24,KpxSgO_TPJwFv2Uwi0L6YTE9QaSVy3_CPPioU-mKu_EbfAMXKH76rdKX,Lane.mid_lane Role.duo,111,17,iIGfKbtLl8D8V_BuXdsaYFbOLCKvsSCNFBR50bxRItr7Lg,Lane.bot_lane Role.duo_carry,119,17,k8XJC9tbWP4VMtdxwu36cb_cVlO9q5nQ8LZS9Mj-OGKXtA,Lane.mid_lane Role.duo,157,14,7XJLYPcMKtbxYT35WVTU0w0nzzYpzL9zACJTpRWkLyAEcEc,Lane.bot_lane Role.duo_support,350,55,False,True,True,True,True,True,3,1,11,3,True
3175727200,red,uiz27QGBngnKHicIBWD0BzO_ICXX5uhhG4LjMJMvbyduERM,Lane.bot_lane Role.duo_support,267,31,Bm5vPB2g20rLNDxAYgi_BRbM2WZjYjltO-dvcA_1QA-2nQ,Lane.jungle Role.none,64,14,OZHWjsfd427ybiz3_tI_khXr7P_tVVvMD-Lf9knELTzLtA,Lane.top_lane Role.solo,85,13,icq-2KG_hE_IgYIgRKRlto9o0wLMm_MvbtY7ez2dq1jWNNI,Lane.bot_lane Role.duo_carry,119,8,gAtYI9FYw1WosU9uCsmcjsbxbCpnIjnGTSvMsOKVVUSg5ls,Lane.mid_lane Role.solo,4,11,True,True,True,True,True,True,2,1,8,1,True
3181994084,red,M0DMHZTTBHRiM5eXaKh0hQf7Z2Goyil5APeK2CIesNKwgcclTdvc8fI8,Lane.bot_lane Role.duo_carry,74,26,qGAKlk13sezIxatIV12Lt3rN8Ud0g-shUFY2no6oNDHeGA,Lane.top_lane Role.solo,150,15,mFo0p0TvYQQuUxJChew4bzOE6eZR4E-kTFIoYS7S6VIwkLw,Lane.jungle Role.none,30,17,9TFNZaFiB6APqB4z0SGR-yUAeUHSniSS0xM3GoKlcUSTK0I,Lane.mid_lane Role.solo,61,22,OPPhb7oORD1OmsTEhVnViVqFcN_Ga0o09JJLf_jvcu2Y-g,Lane.bot_lane Role.duo_support,111,46,True,False,True,True,True,True,2,1,6,1,True
3178512486,blue,hZPgOtPKkxpFqfaD5GokglPRMhjP8_7xXaEtC9iuJIu1cz4,Lane.bot_lane Role.duo_carry,157,19,2RjIcKa_aRwH1v2tqGtIun--ub3UiF9U4psoMetD8V-sdA,Lane.bot_lane Role.duo_support,111,32,_Go24q1E5ETFx1oBkOq3fyTbtjuKDyKYwnyKvIfYULYgPA,Lane.jungle Role.none,56,24,ytnTIOwmdpeYybln1kNVtl-GnrGCq20r0sWd9si8Rgff_w,Lane.mid_lane Role.solo,54,13,7ufatpaFEN4Zl7dGJEtbQOs8q_8DxQ5mWBH5pkt0bQhwPw,Lane.top_lane Role.solo,86,11,True,True,False,True,False,False,1,0,2,0,False
3179888744,red,-lri_dM3LTjAN9kWn00E_h1tCInS3JtPWHJikhR7n1RMzg,None Role.duo_support,28,7,XqluSEhneZRnTTvUNCYn8Mf_6uwWXpZy2t3IIkB6sx7J9w,None Role.duo_support,83,4,f6ZXBr_Vqtd_X_f9ci7X63wQBS875gqLPMI_MLXo3Vk3VQ,None Role.duo,142,10,8jZtb5U9KWE8O622fHpf9FdRxLTzmeDy35mqc0aqbeGuK0Y,None Role.duo_support,53,15,Phb8WhxOlf-cfIwlsrgJW_vhBh1GfakXs0KJI5vYGcVNyQ,None Role.duo_support,145,6,False,True,False,True,False,False,1,0,0,0,False
3181805682,red,FNJee684NUxT5YNW2rDP6O8dwQK5ssfrwyGW-edqzTG5VA,Lane.bot_lane Role.duo_support,412,33,lw7s9q3z6exbAlPI1NKUspPu2VMyRezUkmojMlrHEu7wrA,Lane.jungle Role.none,81,18,8_nHM_9GB5LoZlmgdwbcVFLRgFanrw4eE8rgmVhc6yxrDiU,Lane.jungle Role.none,246,26,Pb4tU8iqy5l5xXFgI-x0X6tXykwFbHk3SCmU2FODd-Tv9O4,Lane.top_lane Role.solo,24,7,m1eaegEnb_X5-JLoNcfPoytJm9p_q35A15CWjV146WCjrA,Lane.bot_lane Role.duo_carry,30,6,False,False,False,False,False,False,0,0,1,0,False
3182002312,blue,iazeIL9COZAMeJHsbrwrbFAdx4JBCboqACYWR11XNp16uw,None Role.duo_support,76,10,YPvM7iwmMjgfQzCMee36YEuybToS-G7qGaFv6cwMcsw9rZQ,None Role.duo_support,74,12,6B-_tn_G_-HNCea3wAOvOl995SNAgpLycaZKwsXL-sRjYg,None Role.duo_support,145,10,SIcZpyE7QR5g2ngMf3JJ2MkzVvw6_v_TW5_5FWxRCcLZVQ,None Role.duo_support,111,18,2uxDjiF7YTKSTyDuCa1tjjj0g72n0AIwIjVyL2aPSWwCk3uqMwFf7TW3,None Role.duo_support,5,7,True,True,True,True,False,False,2,0,6,0,True
3181936778,blue,opCis-lSBSdI-Qha89futlk8ZAKBqDPNW-oiUQ5-OYsUq3U,Lane.bot_lane Role.duo_support,412,75,WHE6S13u6ajt60BGSv85tO7mEPzs7yWjXSqtImR3HL61LZA,Lane.top_lane Role.solo,23,16,w5XGW014ZUEec8nLM8UZ_27LNbM8f-3uhuUzmRuw6DzSw4o,Lane.jungle Role.none,2,15,QoZN6G3-IfclUw2WOJ-YJ_LKszJd-hDAIqcHb49eLni-fvw,Lane.bot_lane Role.duo_carry,145,15,l3srDkyLB120i0z8Jn5wtuKEvvL90q3s1ppF73wq18dp4g,Lane.mid_lane Role.solo,105,11,False,False,False,False,False,False,0,0,2,0,False
3181617293,blue,-npGfK4Uwc85gjSkuezvVUrWnJcRJGvzVFn1LAULaszDnIA,Lane.top_lane Role.duo,10,22,GM9JJuxWThOt87O-q5xwaiQlHgy0TGvI2fZM8NwQxlah1nKYQzwBD_xa,Lane.bot_lane Role.duo_carry,81,21,GfOAAVx035wpPhtLNj5WQKYARv1N5UOjpmXP_UHco5h8y78,Lane.top_lane Role.duo,157,22,6yxc2ur10p8ltL5GlqNBy335zLNZ6V3eq34pKsdrQzZ9ZWK9BG0S849h,Lane.jungle Role.none,107,13,8d1I4eZ3gMf8qSXOmbnP3Mcrt4obOsX142fmowIus0zwd0MmMGZwhdpN,Lane.bot_lane Role.duo_support,412,49,True,False,True,False,False,False,0,0,4,0,False
3177783438,blue,6oCD2Z3qWe5Lf4tHxzbi2SOySnHXzNK36JvL_myrMDCWDeI,Lane.jungle Role.none,107,40,yQtKU1Aitml1OGyOKlt3rMAUOj-GKA4r6krCXvWBdtb8ueI57_HdQezz,Lane.mid_lane Role.solo,1,18,jQxxNRQ3q_u_-bbW_S2gFt7bII6B6EfwqmjuOyH7V0Yqhg,Lane.bot_lane Role.duo_support,117,72,NcmPmR8kU3GkYyb77B7dG2706Nvco0S8q6c71rbyXqpPXw,Lane.bot_lane Role.duo_carry,45,23,WaNFQcNcAoQh97-O51eUtMlsnIoyJzlOhOLt4Pb78qN-bA,Lane.top_lane Role.solo,126,22,False,False,False,True,True,True,3,1,7,1,True
3179782287,blue,sGi4rVYEJirbFq4Zz00K9oNkJ6oREP21bCfOKZZIMu6SvTw,Lane.jungle Role.none,60,36,4e33jz9oN_bo6Wa53k8CFtghX4lGGUyO_drBC84Kx9yCyw,Lane.mid_lane Role.duo_support,16,110,Ie3QGRg5v6odh6VFumykMY-8K-EtVbG-M-Pg7PRBx1FsU9M,Lane.mid_lane Role.duo,18,35,hZvTkvmeKjVUrDI8Fr1eOZJsRpYv5N6c0Ljy3iu5HufoZZw,Lane.top_lane Role.solo,92,34,E-BS1tIIjMJKHmgRsZttzF9vqXF3tZl-mvTY3U_hC7eAR0R3_4RxkGRc,Lane.mid_lane Role.duo,145,41,False,False,False,True,True,True,3,1,8,3,False
3179544728,red,AJnEyThS43VNFBqUzeznIT9N6iVX4snvUdZG3GmTBasK-w,Lane.top_lane Role.solo,38,21,H830feX4gC9U0bEJYXG3OVj56AlYXr9_hJ0VOk7lkpCEKA,Lane.bot_lane Role.duo_support,12,61,_hAln8lt5hzl88NxHUNfteyqF118ZXi-TJZaAsb0xQ,Lane.jungle Role.none,76,30,1uXEjzBX4u7PoOxdQpTy4ZfrgdKMfx8kNltISdoVQuoRwfPC8x37kmUe,Lane.bot_lane Role.duo_carry,119,28,7nLquJpPcYiwgHgx_wwfUraNeBpZMac7BUeEOepHKQZTX9h9aOkOJLax,Lane.mid_lane Role.solo,23,24,False,False,False,False,True,True,2,1,10,1,True
3181617309,blue,bA7RyzdwJrDQoO6VJqA65NYm6hx7IDXYk3d51JyhaEHLv_-Bx1tUX4v_,Lane.bot_lane Role.duo_support,9,40,VZ9hyqRgYagR8_juuv7W2_sxSV7Y0wASMZW53RqYM8Jh6Jg,Lane.bot_lane Role.duo_carry,145,8,2uxDjiF7YTKSTyDuCa1tjjj0g72n0AIwIjVyL2aPSWwCk3uqMwFf7TW3,Lane.jungle Role.none,5,30,Wj7z8IAGQnmR593zVnzsaO3BDoj91K8uzXelg8EzvWYiu5E,Lane.mid_lane Role.solo,55,14,4w9m_Mn6WAxqIikQlYoZLHIefsfF9KmOWa0dxtVIsU2BVw,Lane.top_lane Role.solo,240,20,True,True,True,True,False,True,2,0,8,1,True
3180396705,blue,5EO-Ix2ebzLGRWlYSWo-ZremqIbX-EfdkzuW1JdhxWr9Q8M,Lane.jungle Role.none,35,19,2xWRDjYNXWeUdB98i8rWzc2vt9kmDHz4yYVDF8GWmQAvWQ,Lane.mid_lane Role.solo,7,21,Fy15aAZP55G_zSmsPhAitBVtwcqzNWv-jC2XsU14lSXieg,Lane.bot_lane Role.duo_carry,498,26,D14hTbbsz_TRDubgy1y1C_p2cvc6V-_hX4miERIjExmep07Hh1DbfGXo,Lane.bot_lane Role.duo_support,555,58,ZzB0Fm_2ayE1feGHw76feso5HYrjtl6nv4agycJXlLl1YA,Lane.top_lane Role.solo,24,15,False,False,False,False,False,True,0,0,8,1,True
3179430084,red,NCppyoRSP0opNEHd-Lwqnex3m3whQiyWuyke7ejqEjEx4Q,Lane.bot_lane Role.duo_carry,51,8,16wwdFS3EU28BpCTy_L8sTvDe7ufcPdA7jvCwD4oCvwpbwY,Lane.top_lane Role.solo,84,20,2Y4MPwblQBltGnvK6OzHqCpL4-HNPcCPeSJwy5Dcutr8Ww,Lane.bot_lane Role.duo_support,53,59,5EO-Ix2ebzLGRWlYSWo-ZremqIbX-EfdkzuW1JdhxWr9Q8M,Lane.jungle Role.none,141,29,XQKgemnqmcKOb4roIatScZmi4z78lrH92v7IQnX0_c3nyw,Lane.mid_lane Role.solo,133,15,True,False,False,True,True,False,3,1,4,0,True
3180519627,red,9h2bQkSD0MfCW5t8Y2ZEYFvUShxcUvFOnWDJoVY-TeXB2kk,None Role.duo_support,43,22,nduZnmt8664vjL4FuaivD1HhMj3PFrqlnM7jbso4fA6SU_0lJ-aE67Uu,None Role.duo_support,11,7,YzOov_tyxxlXCtUpyXu_BGSerlA0UREy0KJN6PKSy-tjwA,None Role.duo_support,44,9,Glw5L_j2tpz_Yl_6FaLQCno3H2q74uTCGxi4WFo4pPYiYOSRl33KWCvQ,None Role.duo_support,25,18,nDTr2PbGH0bWgJbjzRpbojz5dfaYMfBozqbRNLAgkXJa6YxId0bIytUS,None Role.duo_support,75,7,False,False,False,False,False,False,0,0,0,0,False
3179864269,red,besNYJCMvmQiJ_y9Q4Uq1pLHfnx3NbOeSGiGtt9-RRtwC4o,Lane.top_lane Role.solo,23,29,f6HJ7LtWNFua91ocbb_ku5o4pP_-TB-Wl_RDRkXc91PQxg,Lane.mid_lane Role.solo,30,14,DBBC81Gw3G1av82aVghRn36EvPYLf1YGNzOUaQOvw4gwPDI,Lane.jungle Role.none,64,30,4ptB8rt8uE73hsmt8EO8XJPLw8LgZYsXTja0TneBwE7SFKM,Lane.bot_lane Role.duo_carry,498,31,zliNuW254mZmdTd6EfMigvxWpPLDe3ygbOgNk30cLjdM-pA,Lane.bot_lane Role.duo_support,412,52,False,False,False,True,True,False,2,1,5,0,True
3181945042,red,7XJLYPcMKtbxYT35WVTU0w0nzzYpzL9zACJTpRWkLyAEcEc,Lane.top_lane Role.solo,111,12,yhLpeXkwOa6PISh6SrOcbbK1zO3PAsOB_xbDiG56DypXTto4Q_91kK5Y,Lane.mid_lane Role.solo,238,8,VPP5E2Y-JXcv5YjkmV7MeEsdkjD3ErWDTMcMAcp2qSO5PA,Lane.bot_lane Role.duo,555,28,XaF3r189UYIjpQdpiA_6rw09N6WcHvErX-e_OI0ws4oyOAc,Lane.bot_lane Role.duo,37,31,to4sR7Zw74jP_Fsxtm7k4EUYdf3VoOi1o8zftxIz9cK-WzU,Lane.jungle Role.none,64,12,False,False,True,False,False,False,0,0,1,0,False
3179741406,blue,eP7oh7pwHAv3WTexYoS_IFO00YQBdL_XWCDfhghR9kmJPg,Lane.mid_lane Role.solo,1,15,1T5rHl81hAif8PYikrms_l76-Yekv_at40LwJjsAsbQ2v98,Lane.bot_lane Role.duo_support,412,62,_Go24q1E5ETFx1oBkOq3fyTbtjuKDyKYwnyKvIfYULYgPA,Lane.jungle Role.none,56,25,nDTr2PbGH0bWgJbjzRpbojz5dfaYMfBozqbRNLAgkXJa6YxId0bIytUS,Lane.top_lane Role.solo,24,16,PdUYmRRRqOGBUK24NnmmUm7x0Db5BNZ93WeXLuaQv3Ig6iw,Lane.bot_lane Role.duo_carry,145,5,False,True,False,False,False,False,0,0,0,0,False
3173597410,red,roFmcp0ZozUWPhZ7zMPufcU5iE4VX_PemYyZxe8_K9f6bPM,Lane.top_lane Role.solo,8,22,HXjymlE21jQwGj4bfhaZPG5NVVdTwr0qzHfmY62FWbFFkjE,Lane.bot_lane Role.duo_carry,145,42,DdSpmcE7VJYLYuiDkkWnPwhb7nVAi_7oOIpuRnhFD0Rpyw,Lane.jungle Role.none,56,24,mmxIn1lFtZB7dKgXqp_7q1oHQfUqZz2pMJk-TfKNZNVIxAI,Lane.mid_lane Role.solo,69,25,4IAsFUBys12gOXzDLefQPVTyNyPBoySSR2ht6-zFuljXD-8,Lane.bot_lane Role.duo_support,555,55,True,True,True,False,False,True,2,1,11,3,True
3181469923,red,esnV-KIFw-6zD7c5xIrGhLWKQF3w2-PfjbNjHvnbLLkt-xJBvGpT4s91,None Role.duo_support,134,16,gmmokuDCxykV4jG9Eh3UP-XNPYjSkZ9-kDSXslY8KdhcdS5jY0BkKQL2,None Role.duo_support,117,6,mVyegWm06XmNvTm0_EWykKk2dtmdsYn2ev9Cp6XrIXcTR1zn_OjvDluI,None Role.duo_support,45,11,L7u3hZpB6O0DQvk9CzsPdlS1DP1wTp4x-vLa8m6VABz_bBuch5MA-zhN,None Role.duo_support,35,4,lka00sQL9fh8x7rJ_LcROydtLbz45f3aanCNXFgjvJRW4GLI4vExpfVP,None Role.duo_support,36,10,False,False,False,False,False,False,0,0,0,0,False
3180552427,blue,1T5rHl81hAif8PYikrms_l76-Yekv_at40LwJjsAsbQ2v98,None Role.duo_support,412,24,Ve8XFjfd4BbGdiYhK2QeJtVvodGGK_-YZQa_EvbVWyAdUg,None Role.duo_support,41,6,SscnXCZ7DYVjGtgvcPawhpGF4ezCFtDg57_BoR0nI7WCBN4,None Role.duo_support,76,10,bknxSzn8l2HHGPQNROQkfnVSGMUWPQx7lz3YQnDZNrsVRQk1uW01mBq5,None Role.duo_support,21,13,4GuoCdFQCTLHd2_XRYpa_sFuaJNNEypMcCf_LJX2Fm2iIg,None Role.duo_support,86,6,False,False,False,True,False,False,1,0,0,0,False
3181371642,blue,hZPgOtPKkxpFqfaD5GokglPRMhjP8_7xXaEtC9iuJIu1cz4,None Role.duo,157,5,uiz27QGBngnKHicIBWD0BzO_ICXX5uhhG4LjMJMvbyduERM,None Role.duo,119,4,GQS7YOKjHGXoplWyg3tBiY2J_yCFYQiDhZQuZrBM98GqEw,None Role.duo,60,10,kE9ByfYYBtf9lL6qaWGPctrNFPCK4iuEbj1P53A_PVVcsQ,None Role.duo,111,2,Tj1GS_GdGb74pyWJSH7I_qXtR75gG3l0UaA3gQ3dFWDRg_7TDzrT271x,None Role.duo,84,7,True,True,False,False,False,True,0,0,6,1,True
3180183806,blue,kZ1muBjgGxnRJqiT9ZGtXE8jHJ63j1yo7xjP89Bx7lDlnbM,Lane.mid_lane Role.solo,69,40,aFo7ucdV7yjERUqDjNZU8uF6f1_mnvlFrtQ9V0bTZq2ZTg,Lane.bot_lane Role.duo_support,412,80,Dmlr4m6nhxxAbmcNU0shon0EMhjto8MKkfHHGCE90DBf0Q,Lane.top_lane Role.solo,92,35,bknxSzn8l2HHGPQNROQkfnVSGMUWPQx7lz3YQnDZNrsVRQk1uW01mBq5,Lane.bot_lane Role.duo_carry,21,45,veWjxtPDxjaUyaVFAMSJ4xzAlqLg59rkjtoprsDVSr5KSg,Lane.jungle Role.none,79,28,True,True,False,True,False,False,3,0,3,0,False
3180093705,red,HqxMAfSC8UXzigo9V9vAKURbtWDR_Rvokf40hac0sLP-acU,None Role.duo_support,85,5,IOVcuUYcP4lfoRVDAQtPiyK9Hw56uhCzZkRgvL7lKzghhqE,None Role.duo_support,34,16,cbkDjxn_fm8w4aPj21IFGDmsLIp67-giNku5EswS7krBmYY,None Role.duo_support,498,12,mJLTrpu6x_GKspHLB39_i7NDRAc5aw5bj3UhWMzNAfbQUw,None Role.duo_support,2,14,k_5wpqfgc-oM9mH7l3YQ7Od6ydTohOTsQfLTVf-qk7UVVg,None Role.duo_support,53,28,True,False,False,True,False,False,1,0,4,0,True
3180159276,blue,v40F0okv2F9SBB5DVh5PvzrXhk9_9spCdH0PGzZ4_zv6syo,Lane.bot_lane Role.duo_carry,236,34,7TySh3UcafJDcmk_2eIdyk90NJDOqnOMoqDCWyWlq7JPsg,Lane.bot_lane Role.duo_support,89,53,8rpyxXXZEDcFAFwrgdHa05F_jgz9tNqblepm27lHDeLiKF4,Lane.jungle Role.none,30,28,ibqJ-eMP1fabsay6TM0zl2QUTDUdqLdTEtUIA4I_CG4d2us,Lane.mid_lane Role.solo,91,36,GM9JJuxWThOt87O-q5xwaiQlHgy0TGvI2fZM8NwQxlah1nKYQzwBD_xa,Lane.top_lane Role.solo,8,30,True,False,True,False,False,True,2,1,10,1,True
